"X","Y","type","REACTOME","loadings.x","weight.x","importance.x","loadings.y","weight.y","importance.y","FoldChanges"
"ENSG00000163728","TTC14","mRNA","ENSG00000163728",0.00470268123073004,0.00489015675187896,0.601201211059107,0.0111362625743599,0.00489015675187896,1.28463443360187,0.0847533248492898
"ENSG00000145075","CCDC39","mRNA","ENSG00000145075",-0.000377690523418542,-1.37278411158938e-05,0.0482847951932148,0.00797768485825614,-1.37278411158938e-05,0.920273619709362,0.00707558227118366
"ENSG00000114416","FXr1","mRNA","ENSG00000114416",0.00257131191952773,0.00257590764132069,0.328722225510235,0.00799508318388177,0.00257590764132069,0.922280620535398,0.0327329404480334
"ENSG00000205981","DNAJC19","mRNA","ENSG00000205981",0.00241120255644837,0.00246333177282087,0.308253489003876,-0.00111931781240103,0.00246333177282087,0.129119998235758,0.00938224413928168
"ENSG00000181449","SOX2","mRNA","ENSG00000181449",0.00997027941120769,0.0104435552307507,1.27462265939833,-0.0170533282931369,0.0104435552307507,1.9672033221738,0.295111199559057
"ENSG00000058063","ATP11B","mRNA","ENSG00000058063",-0.00219016730047864,-0.0020849993618614,0.279995851061631,0.0043736503125096,-0.0020849993618614,0.504526698653776,-0.0150189961627998
"ENSG00000043093","DCUN1D1","mRNA","ENSG00000043093",0.00129842067147755,0.00125042722468562,0.165992981845231,0.00130029673022667,0.00125042722468562,0.149996997861297,0.00906108698606722
"ENSG00000078070","MCCC1","mRNA","ENSG00000078070",-0.00670123307408379,-0.00675139943097119,0.85670051659085,-0.00117741272527175,-0.00675139943097119,0.135821593586306,-0.0633054320371649
"ENSG00000078081","LAMP3","mRNA","ENSG00000078081",-0.0103424991924609,-0.0105581382256908,1.32220806276509,-0.000355989403718139,-0.0105581382256908,0.041065504962737,-0.181048192937824
"ENSG00000053524","MCF2L2","mRNA","ENSG00000053524",-0.00523279916782646,-0.00464769810032684,0.66897266528907,-0.00167689957259976,-0.00464769810032684,0.193440386150173,-0.0859375359151437
"ENSG00000176597","B3GNT5","mRNA","ENSG00000176597",0.000843002098619812,0.000924431244096878,0.107771260212958,0.00859319349564687,0.000924431244096878,0.991276219054676,0.0133427751481658
"ENSG00000240024","LINC00888","mRNA","ENSG00000240024",-0.0032299576998168,-0.00347288920756001,0.412924964616004,0.00220961118182471,-0.00347288920756001,0.25489185353614,-0.0294084601864508
"ENSG00000114796","KLHL24","mRNA","ENSG00000114796",0.0088518050929532,0.00860184458653495,1.13163441892839,0.00632122860075959,0.00860184458653495,0.729191492117048,0.134747535264067
"ENSG00000163872","YEATS2","mRNA","ENSG00000163872",0.00672535412538407,0.0065906312305305,0.859784205350995,4.66846843803691e-05,0.0065906312305305,0.00538535731143216,0.0558556737116334
"ENSG00000233885","YEATS2-AS1","mRNA","ENSG00000233885",0.016048644522441,0.0163077143582064,2.05169435251107,0.000842121823959086,0.0163077143582064,0.0971437845616381,0.361902814415367
"ENSG00000180834","MAP6D1","mRNA","ENSG00000180834",0.00290704611711082,0.00249780274742542,0.371643230842671,0.00292324413133657,0.00249780274742542,0.337213678634494,0.0382125192373071
"ENSG00000175193","PArL","mRNA","ENSG00000175193",-0.000511920030216471,-0.00056357757170592,0.0654449934051302,0.00146979118485342,-0.00056357757170592,0.169549196030493,-0.00351514538356668
"ENSG00000114770","ABCC5","mRNA","ENSG00000114770",0.00486032914532501,0.00507940214532359,0.621355270525461,0.00281368179821683,0.00507940214532359,0.324575008810434,0.0626467077977662
"ENSG00000223529","EEF1A1P8","mRNA","ENSG00000223529",0.0163795546982083,0.0165149618150153,2.09399864418261,-0.00147908405007944,0.0165149618150153,0.170621183564592,0.307370583153706
"ENSG00000145191","EIF2B5","mRNA","ENSG00000145191",-0.00136139710880229,-0.00111259393470327,0.174044029434936,0.00437643591108464,-0.00111259393470327,0.50484803409498,-0.00920133350113339
"ENSG00000228205","ENSG00000228205","mRNA","ENSG00000228205",0.00035819623623339,0.000174342400580919,0.0457926022314928,0.0160938220087637,0.000174342400580919,1.85651853866294,0.0164544242598961
"ENSG00000161202","DVL3","mRNA","ENSG00000161202",-0.00355011028432832,-0.00336582998113645,0.453853981933674,-0.00524773697068741,-0.00336582998113645,0.60535781785103,-0.0351526746160005
"ENSG00000161203","AP2M1","mRNA","ENSG00000161203",-0.00637152478315624,-0.00652459369085477,0.814549876546064,0.000179559058602767,-0.00652459369085477,0.0207132103796959,-0.060149586446034
"ENSG00000161204","ABCF3","mRNA","ENSG00000161204",-0.00315927454045111,-0.00313730952243244,0.403888672567448,-0.00444066560565117,-0.00313730952243244,0.512257313173031,-0.0294488887943665
"ENSG00000214160","ALG3","mRNA","ENSG00000214160",-0.00216344101765641,-0.00214891515617014,0.276579103718682,-0.00803748310720291,-0.00214891515617014,0.927171705054707,-0.025067940653301
"ENSG00000145194","ECE2","mRNA","ENSG00000145194",-0.00718633738311712,-0.00733506036734063,0.918717328654371,-0.00258757551582279,-0.00733506036734063,0.298492298019665,-0.0963465107571864
"ENSG00000163888","CAMK2N2","mRNA","ENSG00000163888",-0.00589974606399368,-0.00595843964466442,0.754236637481716,-0.00937520433403712,-0.00595843964466442,1.08148584223283,-0.109309132443123
"ENSG00000175166","PSMD2","mRNA","ENSG00000175166",-0.00437163392850423,-0.00439118091247437,0.558879388836615,-0.000800078784384853,-0.00439118091247437,0.0922938687151227,-0.0296719536803334
"ENSG00000114867","EIF4G1","mRNA","ENSG00000114867",-0.00474153050013648,-0.00468090018162324,0.606167787926638,-0.00908289978322372,-0.00468090018162324,1.04776676560671,-0.0625637588311658
"ENSG00000175182","FAM131A","mRNA","ENSG00000175182",0.00153965880294743,0.00149261776762667,0.196833400252841,-0.0123497609023092,0.00149261776762667,1.4246187170895,0.0156597709103234
"ENSG00000114859","CLCN2","mRNA","ENSG00000114859",-0.00948901432090189,-0.00941922761404048,1.2130966615821,-0.00722729862757586,-0.00941922761404048,0.833712084005988,-0.139487541718717
"ENSG00000163882","POLr2H","mRNA","ENSG00000163882",0.00221233352998421,0.00213013282207801,0.282829631062767,-0.00363804066321279,0.00213013282207801,0.419669729911659,0.0179025032394673
"ENSG00000182580","EPHB3","mRNA","ENSG00000182580",-0.00549464814884803,-0.00540153380857483,0.702448020470719,0.00699468783221072,-0.00540153380857483,0.806879038775752,-0.11789399154689
"ENSG00000177383","MAGEF1","mRNA","ENSG00000177383",-0.00567937857526209,-0.00546780491183059,0.726064368386003,-0.00445185551621542,-0.00546780491183059,0.513548136222845,-0.0637469200299332
"ENSG00000156931","VPS8","mRNA","ENSG00000156931",0.00556108769242345,0.00559484452993832,0.710941799253499,0.00728077580506289,0.00559484452993832,0.839880995986372,0.0768237847620341
"ENSG00000187068","C3orf70","mRNA","ENSG00000187068",-0.00474667546686431,-0.00484301976777943,0.606825531897761,-0.0108153644538171,-0.00484301976777943,1.24761691784425,-0.0867306961810304
"ENSG00000113790","EHHADH","mRNA","ENSG00000113790",0.00254213651020244,0.00227201577022846,0.324992376396735,0.00799794250745528,0.00227201577022846,0.922610460595725,0.0409469789264332
"ENSG00000073803","MAP3K13","mRNA","ENSG00000073803",-0.0079105576094347,-0.00800198015309265,1.01130325055153,-0.00563873875469406,-0.00800198015309265,0.650462210099394,-0.0985420163697981
"ENSG00000229638","rPL4P4","mRNA","ENSG00000229638",-0.00649339167037022,-0.00647177916914469,0.830129610018595,0.0224311946175566,-0.00647177916914469,2.58757233857647,-0.16647850490588
"ENSG00000163900","TMEM41A","mRNA","ENSG00000163900",0.00798780410531376,0.00788947658326789,1.02117861411415,6.77107056667789e-05,0.00788947658326789,0.00781083450953247,0.0849266465254335
"ENSG00000163898","LIPH","mRNA","ENSG00000163898",0.00444698841110407,0.00439985012178171,0.568512873220315,0.0104813622937418,0.00439985012178171,1.20908777282228,0.0726080404876761
"ENSG00000163904","SENP2","mRNA","ENSG00000163904",0.00623657632104429,0.00609936850105875,0.797297765490331,0.000496037363241149,0.00609936850105875,0.057220873961773,0.0492791030468336
"ENSG00000073792","IGF2BP2","mRNA","ENSG00000073792",3.38829971616904e-05,0.000168332619265722,0.00433167759592293,-0.00369665464754678,0.000168332619265722,0.42643120325725,0.000185599486231425
"ENSG00000136527","TrA2B","mRNA","ENSG00000136527",0.000772673016179802,0.000775495651203426,0.0987802341448256,-0.00476149032552462,0.000775495651203426,0.549266361724834,0.00385691640313368
"ENSG00000171658","NMrAL2P","mRNA","ENSG00000171658",-0.00584753963562191,-0.00623037184077663,0.747562451751865,0.0044229290378787,-0.00623037184077663,0.510211294094163,-0.0883147184760231
"ENSG00000244405","ETV5","mRNA","ENSG00000244405",0.00120377443618862,0.00119107545712431,0.153893196959524,-0.0101930234701401,0.00119107545712431,1.17582616652756,0.0100165715969656
"ENSG00000213139","CrYGS","mRNA","ENSG00000213139",0.00581671160848978,0.00588060765710641,0.743621328308223,0.013315921950273,0.00588060765710641,1.53607116734664,0.154527178346163
"ENSG00000113838","TBCCD1","mRNA","ENSG00000113838",0.00358690545878588,0.00342067469958245,0.458557958741726,0.00392307199634458,0.00342067469958245,0.452549797416496,0.028213589435973
"ENSG00000090520","DNAJB11","mRNA","ENSG00000090520",0.00351788540721973,0.00347152263874416,0.449734282087271,0.00320284881126664,0.00347152263874416,0.369467749265102,0.0396418687352007
"ENSG00000226652","PSMD10P2","mRNA","ENSG00000226652",0.00254525363369426,0.00172074636666071,0.325390876385647,-0.00317735242553293,0.00172074636666071,0.366526588814976,0.0417291129863875
"ENSG00000263826","ENSG00000263826","mRNA","ENSG00000263826",0.00809008617157565,0.0083184384106643,1.03425458058716,-0.00178315696479719,0.0083184384106643,0.2056978112899,0.200304087139449
"ENSG00000156976","EIF4A2","mRNA","ENSG00000156976",-0.00242926441388935,-0.00245816512420699,0.310562556966326,0.00506053594748202,-0.00245816512420699,0.583763061189236,-0.018615838582166
"ENSG00000163918","rFC4","mRNA","ENSG00000163918",-0.00411085025012138,-0.00391075396703722,0.525540224309855,0.000887690661206814,-0.00391075396703722,0.102400422238484,-0.0294045154757328
"ENSG00000073849","ST6GAL1","mRNA","ENSG00000073849",-0.0135023787424559,-0.0131979105517241,1.72617408109609,-0.000266764143653063,-0.0131979105517241,0.0307728380413783,-0.23825209556986
"ENSG00000163923","rPL39L","mRNA","ENSG00000163923",0.00242583591283472,0.00220727708166957,0.310124249778355,-0.00410052668450227,0.00220727708166957,0.473020256090513,0.0292287851094954
"ENSG00000136514","rTP4","mRNA","ENSG00000136514",0.00109023760001122,0.000610977504731527,0.139378395708775,0.0112538123846703,0.000610977504731527,1.29819450664969,0.0192872860416342
"ENSG00000113916","BCL6","mRNA","ENSG00000113916",0.000968916665375544,0.000741740049884244,0.123868458026167,0.00566044264470704,0.000741740049884244,0.652965883505764,0.00968033888641706
"ENSG00000270959","LPP-AS2","mRNA","ENSG00000270959",-0.00561793293042783,-0.00603298946416828,0.718209020707476,-0.00796851294561449,-0.00603298946416828,0.919215584778631,-0.110787794819021
"ENSG00000145012","LPP","mRNA","ENSG00000145012",-0.00346143107670485,-0.00320595667168321,0.44251703511478,0.0101626877001132,-0.00320595667168321,1.17232675418108,-0.0475147579966677
"ENSG00000188001","TPrG1","mRNA","ENSG00000188001",0.025148855820122,0.0251174095276715,3.2150855722494,-0.00791263609223596,0.0251174095276715,0.912769855844702,0.7388971132573
"ENSG00000073282","TP63","mRNA","ENSG00000073282",0.0186876359742452,0.0184545725617048,2.38906887971308,0.00947003429772091,0.0184545725617048,1.09242504520797,0.46086628091092
"ENSG00000090530","P3H2","mRNA","ENSG00000090530",-0.0109139756916619,-0.0108723229004138,1.39526688741312,-0.00238064257612039,-0.0108723229004138,0.274621346880256,-0.137983815360501
"ENSG00000163347","CLDN1","mRNA","ENSG00000163347",0.00926278911975943,0.0091176839167485,1.18417552952446,0.012596218437124,0.0091176839167485,1.45304906645758,0.208856521433227
"ENSG00000196083","IL1rAP","mRNA","ENSG00000196083",-0.00863920652847137,-0.00859397577825975,1.10445534636003,-0.00149147533408962,-0.00859397577825975,0.1720505922203,-0.0898725450269993
"ENSG00000152492","CCDC50","mRNA","ENSG00000152492",0.00477537094176128,0.00476567187062123,0.610494025128228,0.0018007565801686,0.00476567187062123,0.207728032090936,0.0312273561701666
"ENSG00000180611","MB21D2","mRNA","ENSG00000180611",0.00642256478374615,0.00627803392066363,0.821074943558175,0.00177438898085463,0.00627803392066363,0.20468637194832,0.063823389680703
"ENSG00000127252","PLAAT1","mRNA","ENSG00000127252",-0.00053241858895711,-0.00114393665953059,0.0680655746725374,-0.00579417004946254,-0.00114393665953059,0.668392138743375,-0.0313149854768335
"ENSG00000198836","OPA1","mRNA","ENSG00000198836",-0.00277093687803654,-0.0027855311064703,0.354242723482513,0.0012436120761876,-0.0027855311064703,0.143458084294095,-0.014956879051967
"ENSG00000114315","HES1","mRNA","ENSG00000114315",0.000829067213610983,0.000866581706492222,0.105989793570368,-0.0103904482117867,0.000866581706492222,1.19860029020421,0.0058455175190133
"ENSG00000172061","LrrC15","mRNA","ENSG00000172061",-0.0185492618933423,-0.0183110981588385,2.37137882994437,0.0126873834595629,-0.0183110981588385,1.46356549655998,-0.47581122811659
"ENSG00000133657","ATP13A3","mRNA","ENSG00000133657",-0.00782703354324327,-0.0075845551404959,1.00062534846054,-0.0015862602134454,-0.0075845551404959,0.182984594448801,-0.0872854119162323
"ENSG00000233058","LINC00884","mRNA","ENSG00000233058",-0.0171387354839002,-0.0172144070987641,2.19105400162174,0.000817620189350248,-0.0172144070987641,0.0943173745979836,-0.354726730959353
"ENSG00000231770","TMEM44-AS1","mRNA","ENSG00000231770",-0.00499927378346494,-0.00518672938837114,0.639118261598307,0.00579896275680312,-0.00518672938837114,0.668945006174327,-0.0724179596483161
"ENSG00000145014","TMEM44","mRNA","ENSG00000145014",0.00296552349935568,0.00315031851753334,0.379119109240603,0.00295291984950192,0.00315031851753334,0.340636950054553,0.0268678120960004
"ENSG00000229334","ENSG00000229334","mRNA","ENSG00000229334",0.0134125752392811,0.0132297154873302,1.71469340183736,0.000555010814284552,0.0132297154873302,0.0640238139403182,0.25017710139606
"ENSG00000041802","LSG1","mRNA","ENSG00000041802",0.00820039601882033,0.00842042681196638,1.04835683640707,0.00204392337541521,0.00842042681196638,0.235778774985742,0.0986735099930005
"ENSG00000185112","FAM43A","mRNA","ENSG00000185112",-0.00790609677492544,-0.00777165206095652,1.01073296756238,-0.00674924608878616,-0.00777165206095652,0.778565867014481,-0.10170725320839
"ENSG00000234805","ENSG00000234805","mRNA","ENSG00000234805",-0.00483478683293259,-0.0048350551134651,0.61808988459132,0.0128189037978881,-0.0048350551134651,1.47873715349635,-0.0893061026688735
"ENSG00000173950","XXYLT1","mRNA","ENSG00000173950",0.00121412613122642,0.00124450257946525,0.155216580639576,-0.00971194806195275,0.00124450257946525,1.12033124348763,0.0112397459666997
"ENSG00000114331","ACAP2","mRNA","ENSG00000114331",-0.00294952451628612,-0.00259741177218158,0.377073763718504,0.00339487983078411,-0.00259741177218158,0.391619674863532,-0.0307599223780333
"ENSG00000229325","ACAP2-IT1","mRNA","ENSG00000229325",0.00153659505258159,0.00265070620201237,0.196441723602872,-0.0161872492680493,0.00265070620201237,1.86729593130378,0.0719728887883764
"ENSG00000184203","PPP1r2","mRNA","ENSG00000184203",0.00573943453910879,0.00557959720640563,0.733742056161228,0.0038998304834776,0.00557959720640563,0.449868750025725,0.0534302068371009
"ENSG00000242086","MUC20-OT1","mRNA","ENSG00000242086",0.0160769837180199,0.0160694339942099,2.05531729820238,0.0106043787834043,0.0160694339942099,1.22327845999997,0.377848185071106
"ENSG00000061938","TNK2","mRNA","ENSG00000061938",0.00595740925092517,0.0060438601596016,0.761608427342828,-0.00644680013911702,0.0060438601596016,0.743676919429592,0.0727327564959666
"ENSG00000260261","ENSG00000260261","mRNA","ENSG00000260261",-0.0119929661712135,-0.0120868614552653,1.53320742626758,-0.00639936967810038,-0.0120868614552653,0.738205532326717,-0.271054096630797
"ENSG00000185485","SDHAP1","mRNA","ENSG00000185485",0.0108227617760301,0.0108613302840735,1.383605897894,0.00289186979296838,0.0108613302840735,0.333594461223793,0.15368017201408
"ENSG00000072274","TFrC","mRNA","ENSG00000072274",0.00790737387285466,0.0076584070727304,1.01089623459751,-0.00712029789131705,0.0076584070727304,0.821368909686867,0.139694173636332
"ENSG00000163959","SLC51A","mRNA","ENSG00000163959",-0.00715515002345838,-0.00731188796031377,0.914730267342613,0.0123898809534857,-0.00731188796031377,1.42924680473337,-0.127002618629887
"ENSG00000161217","PCYT1A","mRNA","ENSG00000161217",-0.0045407808954168,-0.00448311379208903,0.580503512685432,-0.00272558880803553,-0.00448311379208903,0.31441295598614,-0.0286157295849332
"ENSG00000213123","TCTEX1D2","mRNA","ENSG00000213123",0.0074229042310083,0.00757946459141498,0.948960559796476,0.000909632148250624,0.00757946459141498,0.104931503882141,0.0735272139235272
"ENSG00000235897","TM4SF19-AS1","mRNA","ENSG00000235897",0.00169944244661545,0.00193767080955204,0.21726049606638,0.00943480182733463,0.00193767080955204,1.0883607692144,0.0451260971862268
"ENSG00000145107","TM4SF19","mRNA","ENSG00000145107",-0.00238986872680101,-0.00292940723995139,0.305526124848996,0.00264249105854092,-0.00292940723995139,0.304827134024526,-0.04799487709057
"ENSG00000163960","UBXN7","mRNA","ENSG00000163960",0.00595885769226237,0.00598511825802031,0.761793599299708,0.00566720791614766,0.00598511825802031,0.653746297992874,0.059600876631734
"ENSG00000163961","rNF168","mRNA","ENSG00000163961",-0.00113252099565298,-0.00101422523167694,0.144783998899866,-0.00322783036267937,-0.00101422523167694,0.372349520499867,-0.00735485513576783
"ENSG00000185798","WDr53","mRNA","ENSG00000185798",0.00447814199120129,0.00455651032026892,0.572495616077918,0.00113148496142107,0.00455651032026892,0.130523551581015,0.04243586717695
"ENSG00000174013","FBXO45","mRNA","ENSG00000174013",0.000565362499859487,0.00078639576530678,0.0722771973957849,-0.00380070533257135,0.00078639576530678,0.438434071538228,0.00461879028296508
"ENSG00000174004","NrrOS","mRNA","ENSG00000174004",-0.000974371881928014,-0.000877339362751479,0.124565865023797,-0.0144138082461657,-0.000877339362751479,1.66271891208738,-0.02610733771089
"ENSG00000163964","PIGX","mRNA","ENSG00000163964",-0.0106999819613121,-0.0106197235472405,1.36790945374216,0.00280621600223105,-0.0106197235472405,0.323713784630998,-0.133071045486433
"ENSG00000174007","CEP19","mRNA","ENSG00000174007",-0.00596177646688914,-0.00583479488534263,0.762166741929269,-0.00312004819397188,-0.00583479488534263,0.359916203278279,-0.0681035693334326
"ENSG00000180370","PAK2","mRNA","ENSG00000180370",0.00250245229232668,0.00275082680187106,0.319919057862845,-0.000249444723622323,0.00275082680187106,0.028774939447219,0.0202019940651663
"ENSG00000119231","SENP5","mRNA","ENSG00000119231",0.00851918138568686,0.00862086375668431,1.08911106558504,0.00262211392139686,0.00862086375668431,0.302476509489706,0.0942002480847677
"ENSG00000230732","ENSG00000230732","mRNA","ENSG00000230732",0.0134452688154409,0.0147444787229286,1.71887302121124,-0.00352677417350368,0.0147444787229286,0.406834475441687,0.539273745221727
"ENSG00000114503","NCBP2","mRNA","ENSG00000114503",-0.00610547632620732,-0.0060331275485156,0.780537651036731,0.00319919220026622,-0.0060331275485156,0.369045937335824,-0.049227487060433
"ENSG00000270170","NCBP2AS2","mRNA","ENSG00000270170",-0.00103088587893662,-0.00117571878501289,0.131790739893339,-0.0106705030473043,-0.00117571878501289,1.23090628897179,-0.0220703893013994
"ENSG00000119227","PIGZ","mRNA","ENSG00000119227",0.00684996052611877,0.00632532212044905,0.875714164315233,-0.00442810897482645,0.00632532212044905,0.510808830774223,0.109220461120341
"ENSG00000163975","MELTF","mRNA","ENSG00000163975",-0.000198440346413519,-0.000226488364746518,0.0253690545315307,0.00363065761287413,-0.000226488364746518,0.418818050937072,-0.000622538601898981
"ENSG00000228109","MELTF-AS1","mRNA","ENSG00000228109",0.00599624174801857,0.00584079343562901,0.766572860000615,-0.00895932335896289,0.00584079343562901,1.03351148662718,0.0743115457622565
"ENSG00000075711","DLG1","mRNA","ENSG00000075711",-0.00132269972837492,-0.00106088875205546,0.169096870391768,0.00616028273105294,-0.00106088875205546,0.710625424301153,-0.00871970257539978
"ENSG00000227375","DLG1-AS1","mRNA","ENSG00000227375",0.00354778272888749,0.00292858913397328,0.453556422077672,0.00938508907038261,0.00292858913397328,1.08262610563733,0.0743193000324842
"ENSG00000161267","BDH1","mRNA","ENSG00000161267",-0.00699312084507433,-0.00680250907968439,0.894016097384662,0.0026248148286787,-0.00680250907968439,0.302788075284159,-0.0943104220204667
"ENSG00000214135","ENSG00000214135","mRNA","ENSG00000214135",0.00552234299859055,0.00568559629801178,0.705988591559504,0.0140963416904422,0.00568559629801178,1.62609724783726,0.120330661653343
"ENSG00000145016","rUBCN","mRNA","ENSG00000145016",0.000602360005475316,0.000647465542033114,0.077007040668396,-0.00585650130705166,0.000647465542033114,0.675582421771817,0.00365243344393384
"ENSG00000122068","FYTTD1","mRNA","ENSG00000122068",0.0024813953051569,0.00247762610825673,0.31722708586504,0.00926496172313618,0.00247762610825673,1.06876869830165,0.032635709727268
"ENSG00000186001","LrCH3","mRNA","ENSG00000186001",0.00568342060718939,0.00573906638034265,0.726581110723109,0.00373625966361618,0.00573906638034265,0.430999878523874,0.0573557346892333
"ENSG00000114473","IQCG","mRNA","ENSG00000114473",0.00719416585781638,0.00724146704531728,0.919718138243416,0.0102232763797221,0.00724146704531728,1.17931602042659,0.11896098792797
"ENSG00000182899","rPL35A","mRNA","ENSG00000182899",-0.000270398777850442,-0.000404676666419556,0.0345683801934735,-0.00965302043879836,-0.000404676666419556,1.11353359002994,-0.0105699836331006
"ENSG00000185621","LMLN","mRNA","ENSG00000185621",0.00444696625893341,0.00450674980016776,0.568510041237628,0.00198740853123496,0.00450674980016776,0.229259450000468,0.0361534914540336
"ENSG00000272602","ZNF595","mRNA","ENSG00000272602",0.00351873749543163,0.00345710605228939,0.449843214936383,0.00091388314236065,0.00345710605228939,0.105421881454896,0.0238053669088139
"ENSG00000250312","ZNF718","mRNA","ENSG00000250312",-0.00813480136944689,-0.0079223702412186,1.0399710707752,0.0061954730914001,-0.0079223702412186,0.714684842650081,-0.118054477474136
"ENSG00000250892","ENSG00000250892","mRNA","ENSG00000250892",-0.00843472589123388,-0.00816346064158036,1.07831408763681,0.0117737061363516,-0.00816346064158036,1.35816735757384,-0.192958347115497
"ENSG00000198155","ZNF876P","mRNA","ENSG00000198155",-0.000536175820480249,-0.000183875254239667,0.068545907493563,0.0116984488633522,-0.000183875254239667,1.34948598142736,0.00628449017250343
"ENSG00000131127","ZNF141","mRNA","ENSG00000131127",-0.00384163101936967,-0.00337299127891884,0.491122640036722,0.00485013723291316,-0.00337299127891884,0.55949231220896,-0.0490102517021267
"ENSG00000251595","ABCA11P","mRNA","ENSG00000251595",0.00149189763829,0.00153307559969171,0.190727506907147,0.0111011661378283,0.00153307559969171,1.28058584992631,0.0268260460938636
"ENSG00000182903","ZNF721","mRNA","ENSG00000182903",-0.0074354218197477,-0.0070447708902253,0.95056083613681,0.0041554901212078,-0.0070447708902253,0.479360616953015,-0.0991803855159024
"ENSG00000174227","PIGG","mRNA","ENSG00000174227",0.00727223119300242,0.00729800839591163,0.92969818404131,0.000664381228666942,0.00729800839591163,0.0766403447911992,0.0688610634422329
"ENSG00000169020","ATP5ME","mRNA","ENSG00000169020",-0.00807321500892046,-0.00818876200192905,1.03209773369012,0.000668492681271665,-0.00818876200192905,0.0771146254174759,-0.105271465953333
"ENSG00000215375","MYL5","mRNA","ENSG00000215375",0.0143376537614772,0.0141464804710178,1.83295749429483,0.00557930638475503,0.0141464804710178,0.643606331083931,0.257184326938516
"ENSG00000169026","SLC49A3","mRNA","ENSG00000169026",0.00396537197576541,0.00411319388332931,0.506941958674907,-0.00994650996444736,0.00411319388332931,1.14738936058425,0.0706150413270228
"ENSG00000185619","PCGF3","mRNA","ENSG00000185619",-0.00480767263039718,-0.00469601722603844,0.614623544730844,0.00261300158228571,-0.00469601722603844,0.301425346721706,-0.0336154252682999
"ENSG00000249592","ENSG00000249592","mRNA","ENSG00000249592",-0.0101451384434105,-0.00984295116146818,1.29697702635776,0.0118401403868023,-0.00984295116146818,1.36583094534664,-0.193065297789807
"ENSG00000178950","GAK","mRNA","ENSG00000178950",0.00663966055008726,0.00674203566429775,0.848828948398477,-0.00230041275767541,0.00674203566429775,0.265366357902774,0.054987983296499
"ENSG00000127419","TMEM175","mRNA","ENSG00000127419",0.00134648535122068,0.00160816391218087,0.172137677233451,0.00174323588061245,0.00160816391218087,0.201092675677481,0.0137111758930537
"ENSG00000145214","DGKQ","mRNA","ENSG00000145214",-0.00396226943095184,-0.00391269253456312,0.506545322456595,-0.00730612895343816,-0.00391269253456312,0.842805633151275,-0.0515684347024834
"ENSG00000145217","SLC26A1","mRNA","ENSG00000145217",-0.00529583907775186,-0.00493705415596214,0.677031827356987,-0.00881644895708849,-0.00493705415596214,1.01703007061327,-0.0890808063355673
"ENSG00000127415","IDUA","mRNA","ENSG00000127415",0.00787280905272172,0.00816738968282807,1.00647739123892,-0.00393512769452021,0.00816738968282807,0.453940494240867,0.114599269774862
"ENSG00000127418","FGFrL1","mRNA","ENSG00000127418",-0.0083304133243399,-0.00843130625552373,1.06497853745417,0.00411659383742519,-0.00843130625552373,0.474873698190761,-0.1244129717796
"ENSG00000159674","SPON2","mRNA","ENSG00000159674",0.0017394741292158,0.00194290940230806,0.222378235262223,0.00185061993853779,0.00194290940230806,0.213480068441406,0.0321168182781975
"ENSG00000280927","CTBP1-AS","mRNA","ENSG00000280927",0.0136009502584243,0.0134580381074168,1.73877568258012,0.00180015132154043,0.0134580381074168,0.207658211891405,0.292376742269139
"ENSG00000159692","CTBP1","mRNA","ENSG00000159692",-0.00380371315123945,-0.00386246052023172,0.486275135576563,-0.0107477919616309,-0.00386246052023172,1.2398220270856,-0.0602775054583997
"ENSG00000196810","CTBP1-DT","mRNA","ENSG00000196810",-0.013604493883397,-0.0134807799223276,1.73922870746541,-0.00180148525936267,-0.0134807799223276,0.207812089590254,-0.211344532406047
"ENSG00000090316","MAEA","mRNA","ENSG00000090316",-0.0024296085192981,-0.00244175356133525,0.310606548165883,-0.00823693311832227,-0.00244175356133525,0.950179455667209,-0.0303829451693662
"ENSG00000163945","UVSSA","mRNA","ENSG00000163945",-0.00533078905994001,-0.00528007745658706,0.681499910687982,-0.00506236242213025,-0.00528007745658706,0.583973755954158,-0.0475915490613996
"ENSG00000174137","FAM53A","mRNA","ENSG00000174137",-0.0125976023543741,-0.0123522242873803,1.61050545854562,-0.00502948170052941,-0.0123522242873803,0.580180768236055,-0.245380177009273
"ENSG00000163950","SLBP","mRNA","ENSG00000163950",-0.00440586020039924,-0.00435213541829342,0.563254951436703,-0.000258293313100212,-0.00435213541829342,0.0297956771189649,-0.0313968148601997
"ENSG00000270195","ENSG00000270195","mRNA","ENSG00000270195",-0.0100935983205856,-0.0100734149648109,1.29038802260859,-0.00150283247838594,-0.0100734149648109,0.173360706680426,-0.204616377236406
"ENSG00000168936","TMEM129","mRNA","ENSG00000168936",-0.0063447105319261,-0.00637115037165529,0.81112188312651,-0.0113781415204341,-0.00637115037165529,1.31253661539899,-0.116779361282966
"ENSG00000013810","TACC3","mRNA","ENSG00000013810",-0.00403363784101509,-0.00395307068456279,0.515669218475958,-0.00884299840319825,-0.00395307068456279,1.02009270787042,-0.0519070747578994
"ENSG00000068078","FGFr3","mRNA","ENSG00000068078",-0.0013926468511335,-0.00184439787308266,0.178039065886067,-0.00175996656099841,-0.00184439787308266,0.203022659635553,-0.0315968322316795
